,date,STUSPS,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,populatio,pop100k
2423,2/11/2021,CA,"3,371,556","3,371,556",0,"8,575",0,"44,990","44,990",0,565,0,395122230,395.12223
2424,2/12/2021,CA,"3,381,615","3,381,615",0,"10,059",0,"45,520","45,520",0,530,0,395122230,395.12223
2425,2/13/2021,CA,"3,391,036","3,391,036",0,"9,421",0,"45,986","45,986",0,466,0,395122230,395.12223
2426,2/14/2021,CA,"3,399,878","3,399,878",0,"8,842",0,"46,457","46,457",0,471,0,395122230,395.12223
2427,2/15/2021,CA,"3,406,365","3,406,365",0,"6,487",0,"46,719","46,719",0,262,0,395122230,395.12223
2428,2/16/2021,CA,"3,412,057","3,412,057",0,"5,692",0,"46,795","46,795",0,76,0,395122230,395.12223
2429,2/17/2021,CA,"3,416,147","3,416,147",0,"4,090",0,"47,086","47,086",0,291,0,395122230,395.12223
2430,2/18/2021,CA,"3,421,720","3,421,720",0,"5,573",0,"47,537","47,537",0,451,0,395122230,395.12223
2431,2/19/2021,CA,"3,428,518","3,428,518",0,"6,798",0,"47,973","47,973",0,436,0,395122230,395.12223
2432,2/20/2021,CA,"3,435,186","3,435,186",0,"6,668",0,"48,414","48,414",0,441,0,395122230,395.12223
2433,2/21/2021,CA,"3,441,946","3,441,946",0,"6,760",0,"48,807","48,807",0,393,0,395122230,395.12223
2434,2/22/2021,CA,"3,446,611","3,446,611",0,"4,665",0,"49,039","49,039",0,232,0,395122230,395.12223
2435,2/23/2021,CA,"3,450,058","3,450,058",0,"3,447",0,"49,129","49,129",0,90,0,395122230,395.12223
2436,2/24/2021,CA,"3,455,361","3,455,361",0,"5,303",0,"49,470","49,470",0,341,0,395122230,395.12223
2437,2/25/2021,CA,"3,460,326","3,460,326",0,"4,965",0,"50,648","50,648",0,"1,178",0,395122230,395.12223
2438,2/26/2021,CA,"3,465,726","3,465,726",0,"5,400",0,"51,121","51,121",0,473,0,395122230,395.12223
2439,2/27/2021,CA,"3,470,877","3,470,877",0,"5,151",0,"51,505","51,505",0,384,0,395122230,395.12223
2440,2/28/2021,CA,"3,475,562","3,475,562",0,"4,685",0,"51,794","51,794",0,289,0,395122230,395.12223
2441,3/1/2021,CA,"3,479,078","3,479,078",0,"3,516",0,"52,032","52,032",0,238,0,395122230,395.12223
2442,3/2/2021,CA,"3,481,611","3,481,611",0,"2,533",0,"52,129","52,129",0,97,0,395122230,395.12223
2443,3/3/2021,CA,"3,484,963","3,484,963",0,"3,352",0,"52,429","52,429",0,300,0,395122230,395.12223
2444,3/4/2021,CA,"3,488,467","3,488,467",0,"3,504",0,"52,823","52,823",0,394,0,395122230,395.12223
2445,3/5/2021,CA,"3,493,126","3,493,126",0,"4,659",0,"53,194","53,194",0,371,0,395122230,395.12223
2446,3/6/2021,CA,"3,497,578","3,497,578",0,"4,452",0,"53,464","53,464",0,270,0,395122230,395.12223
2447,3/7/2021,CA,"3,501,394","3,501,394",0,"3,816",0,"53,722","53,722",0,258,0,395122230,395.12223
2448,3/8/2021,CA,"3,504,652","3,504,652",0,"3,258",0,"53,828","53,828",0,106,0,395122230,395.12223
2449,3/9/2021,CA,"3,507,266","3,507,266",0,"2,614",0,"53,878","53,878",0,50,0,395122230,395.12223
2450,3/10/2021,CA,"3,513,678","3,513,678",0,"6,412",0,"54,320","54,320",0,442,0,395122230,395.12223
2451,3/11/2021,CA,"3,516,862","3,516,862",0,"3,184",0,"54,590","54,590",0,270,0,395122230,395.12223
2452,3/12/2021,CA,"3,520,333","3,520,333",0,"3,471",0,"54,878","54,878",0,288,0,395122230,395.12223
2453,3/13/2021,CA,"3,523,563","3,523,563",0,"3,230",0,"55,095","55,095",0,217,0,395122230,395.12223
2454,3/14/2021,CA,"3,526,335","3,526,335",0,"2,772",0,"55,235","55,235",0,140,0,395122230,395.12223
2455,3/15/2021,CA,"3,528,795","3,528,795",0,"2,460",0,"55,330","55,330",0,95,0,395122230,395.12223
2456,3/16/2021,CA,"3,530,055","3,530,055",0,"1,260",0,"55,372","55,372",0,42,0,395122230,395.12223
2457,3/17/2021,CA,"3,532,496","3,532,496",0,"2,441",0,"55,577","55,577",0,205,0,395122230,395.12223
2458,3/18/2021,CA,"3,535,534","3,535,534",0,"3,038",0,"55,795","55,795",0,218,0,395122230,395.12223
2459,3/19/2021,CA,"3,538,821","3,538,821",0,"3,287",0,"56,027","56,027",0,232,0,395122230,395.12223
2460,3/20/2021,CA,"3,541,928","3,541,928",0,"3,107",0,"56,072","56,072",0,45,0,395122230,395.12223
2461,3/21/2021,CA,"3,545,278","3,545,278",0,"3,350",0,"56,118","56,118",0,46,0,395122230,395.12223
2462,3/22/2021,CA,"3,547,278","3,547,278",0,"2,000",0,"56,545","56,545",0,427,0,395122230,395.12223
2463,3/23/2021,CA,"3,549,101","3,549,101",0,"1,823",0,"56,596","56,596",0,51,0,395122230,395.12223
2464,3/24/2021,CA,"3,551,056","3,551,056",0,"1,955",0,"56,850","56,850",0,254,0,395122230,395.12223
2465,3/25/2021,CA,"3,553,307","3,553,307",0,"2,251",0,"57,091","57,091",0,241,0,395122230,395.12223
2466,3/26/2021,CA,"3,555,915","3,555,915",0,"2,608",0,"57,336","57,336",0,245,0,395122230,395.12223
2467,3/27/2021,CA,"3,559,193","3,559,193",0,"3,278",0,"57,551","57,551",0,215,0,395122230,395.12223
2468,3/28/2021,CA,"3,562,191","3,562,191",0,"2,998",0,"57,746","57,746",0,195,0,395122230,395.12223
2469,3/29/2021,CA,"3,564,468","3,564,468",0,"2,277",0,"57,778","57,778",0,32,0,395122230,395.12223
2470,3/30/2021,CA,"3,566,464","3,566,464",0,"1,996",0,"57,788","57,788",0,10,0,395122230,395.12223
2471,3/31/2021,CA,"3,568,426","3,568,426",0,"1,962",0,"57,936","57,936",0,148,0,395122230,395.12223
2472,4/1/2021,CA,"3,570,660","3,570,660",0,"2,234",0,"58,090","58,090",0,154,0,395122230,395.12223
2473,4/2/2021,CA,"3,573,074","3,573,074",0,"2,414",0,"58,269","58,269",0,179,0,395122230,395.12223
2474,4/3/2021,CA,"3,577,951","3,577,951",0,"4,877",0,"58,404","58,404",0,135,0,395122230,395.12223
2475,4/4/2021,CA,"3,580,351","3,580,351",0,"2,400",0,"58,513","58,513",0,109,0,395122230,395.12223
2476,4/5/2021,CA,"3,582,463","3,582,463",0,"2,112",0,"58,534","58,534",0,21,0,395122230,395.12223
2477,4/6/2021,CA,"3,583,830","3,583,830",0,"1,367",0,"58,541","58,541",0,7,0,395122230,395.12223
2478,4/7/2021,CA,"3,586,059","3,586,059",0,"2,229",0,"58,659","58,659",0,118,0,395122230,395.12223
2479,4/8/2021,CA,"3,588,152","3,588,152",0,"2,093",0,"58,788","58,788",0,129,0,395122230,395.12223
2480,4/9/2021,CA,"3,590,758","3,590,758",0,"2,606",0,"58,943","58,943",0,155,0,395122230,395.12223
2481,4/10/2021,CA,"3,595,224","3,595,224",0,"4,466",0,"59,113","59,113",0,170,0,395122230,395.12223
2482,4/11/2021,CA,"3,600,178","3,600,178",0,"4,954",0,"59,218","59,218",0,105,0,395122230,395.12223
2483,4/12/2021,CA,"3,602,827","3,602,827",0,"2,649",0,"59,249","59,249",0,31,0,395122230,395.12223
2484,4/13/2021,CA,"3,604,395","3,604,395",0,"1,568",0,"59,258","59,258",0,9,0,395122230,395.12223
2485,4/14/2021,CA,"3,606,882","3,606,882",0,"2,487",0,"59,372","59,372",0,114,0,395122230,395.12223
2486,4/15/2021,CA,"3,608,898","3,608,898",0,"2,016",0,"59,508","59,508",0,136,0,395122230,395.12223
2487,4/16/2021,CA,"3,611,349","3,611,349",0,"2,451",0,"59,587","59,587",0,79,0,395122230,395.12223
2488,4/17/2021,CA,"3,614,112","3,614,112",0,"2,763",0,"59,690","59,690",0,103,0,395122230,395.12223
2489,4/18/2021,CA,"3,616,779","3,616,779",0,"2,667",0,"59,768","59,768",0,78,0,395122230,395.12223
2490,4/19/2021,CA,"3,618,695","3,618,695",0,"1,916",0,"59,772","59,772",0,4,0,395122230,395.12223
2491,4/20/2021,CA,"3,620,301","3,620,301",0,"1,606",0,"59,804","59,804",0,32,0,395122230,395.12223
2492,4/21/2021,CA,"3,622,427","3,622,427",0,"2,126",0,"59,890","59,890",0,86,0,395122230,395.12223
2493,4/22/2021,CA,"3,624,838","3,624,838",0,"2,411",0,"59,992","59,992",0,102,0,395122230,395.12223
2494,4/23/2021,CA,"3,626,656","3,626,656",0,"1,818",0,"60,086","60,086",0,94,0,395122230,395.12223
2495,4/24/2021,CA,"3,627,885","3,627,885",0,"1,229",0,"60,135","60,135",0,49,0,395122230,395.12223
2496,4/25/2021,CA,"3,629,624","3,629,624",0,"1,739",0,"60,188","60,188",0,53,0,395122230,395.12223
2497,4/26/2021,CA,"3,631,740","3,631,740",0,"2,116",0,"60,203","60,203",0,15,0,395122230,395.12223
2498,4/27/2021,CA,"3,633,185","3,633,185",0,"1,445",0,"60,208","60,208",0,5,0,395122230,395.12223
2499,4/28/2021,CA,"3,634,778","3,634,778",0,"1,593",0,"60,273","60,273",0,65,0,395122230,395.12223
2500,4/29/2021,CA,"3,636,235","3,636,235",0,"1,457",0,"60,362","60,362",0,89,0,395122230,395.12223
2501,4/30/2021,CA,"3,638,132","3,638,132",0,"1,897",0,"60,467","60,467",0,105,0,395122230,395.12223
2502,5/1/2021,CA,"3,640,226","3,640,226",0,"2,094",0,"60,625","60,625",0,158,0,395122230,395.12223
2503,5/2/2021,CA,"3,642,480","3,642,480",0,"2,254",0,"60,748","60,748",0,123,0,395122230,395.12223
2504,5/3/2021,CA,"3,643,992","3,643,992",0,"1,512",0,"60,763","60,763",0,15,0,395122230,395.12223
2505,5/4/2021,CA,"3,645,341","3,645,341",0,"1,349",0,"60,765","60,765",0,2,0,395122230,395.12223
2506,5/5/2021,CA,"3,646,729","3,646,729",0,"1,388",0,"60,862","60,862",0,97,0,395122230,395.12223
2507,5/6/2021,CA,"3,648,276","3,648,276",0,"1,547",0,"60,927","60,927",0,65,0,395122230,395.12223
2508,5/7/2021,CA,"3,650,747","3,650,747",0,"2,471",0,"61,027","61,027",0,100,0,395122230,395.12223
2509,5/8/2021,CA,"3,652,692","3,652,692",0,"1,945",0,"61,167","61,167",0,140,0,395122230,395.12223
2510,5/9/2021,CA,"3,654,545","3,654,545",0,"1,853",0,"61,228","61,228",0,61,0,395122230,395.12223
2511,5/10/2021,CA,"3,655,922","3,655,922",0,"1,377",0,"61,241","61,241",0,13,0,395122230,395.12223
2512,5/11/2021,CA,"3,656,967","3,656,967",0,"1,045",0,"61,246","61,246",0,5,0,395122230,395.12223
2513,5/12/2021,CA,"3,658,198","3,658,198",0,"1,231",0,"61,305","61,305",0,59,0,395122230,395.12223
2514,5/13/2021,CA,"3,659,641","3,659,641",0,"1,443",0,"61,351","61,351",0,46,0,395122230,395.12223
2515,5/14/2021,CA,"3,661,675","3,661,675",0,"2,034",0,"61,417","61,417",0,66,0,395122230,395.12223
2516,5/15/2021,CA,"3,663,539","3,663,539",0,"1,864",0,"61,444","61,444",0,27,0,395122230,395.12223
2517,5/16/2021,CA,"3,664,909","3,664,909",0,"1,370",0,"61,499","61,499",0,55,0,395122230,395.12223
2518,5/17/2021,CA,"3,665,904","3,665,904",0,995,0,"61,510","61,510",0,11,0,395122230,395.12223
2519,5/18/2021,CA,"3,666,591","3,666,591",0,687,0,"61,513","61,513",0,3,0,395122230,395.12223
2520,5/19/2021,CA,"3,667,550","3,667,550",0,959,0,"61,555","61,555",0,42,0,395122230,395.12223
2521,5/20/2021,CA,"3,668,842","3,668,842",0,"1,292",0,"61,603","61,603",0,48,0,395122230,395.12223
2522,5/21/2021,CA,"3,670,469","3,670,469",0,"1,627",0,"61,672","61,672",0,69,0,395122230,395.12223
2523,5/22/2021,CA,"3,671,655","3,671,655",0,"1,186",0,"61,722","61,722",0,50,0,395122230,395.12223
2524,5/23/2021,CA,"3,672,963","3,672,963",0,"1,308",0,"61,755","61,755",0,33,0,395122230,395.12223
2525,5/24/2021,CA,"3,674,044","3,674,044",0,"1,081",0,"61,762","61,762",0,7,0,395122230,395.12223
2526,5/25/2021,CA,"3,674,662","3,674,662",0,618,0,"61,770","61,770",0,8,0,395122230,395.12223
2527,5/26/2021,CA,"3,675,817","3,675,817",0,"1,155",0,"61,824","61,824",0,54,0,395122230,395.12223
2528,5/27/2021,CA,"3,677,235","3,677,235",0,"1,418",0,"61,855","61,855",0,31,0,395122230,395.12223
2529,5/28/2021,CA,"3,682,099","3,682,099",0,"4,864",0,"62,025","62,025",0,170,0,395122230,395.12223
2530,5/29/2021,CA,"3,683,309","3,683,309",0,"1,210",0,"61,999","61,999",0,-26,0,395122230,395.12223
2531,5/30/2021,CA,"3,684,388","3,684,388",0,"1,079",0,"62,006","62,006",0,7,0,395122230,395.12223
2532,5/31/2021,CA,"3,685,032","3,685,032",0,644,0,"62,011","62,011",0,5,0,395122230,395.12223
2533,6/1/2021,CA,"3,685,455","3,685,455",0,423,0,"62,021","62,021",0,10,0,395122230,395.12223
2534,6/2/2021,CA,"3,685,916","3,685,916",0,461,0,"62,044","62,044",0,23,0,395122230,395.12223
2535,6/3/2021,CA,"3,686,689","3,686,689",0,773,0,"62,092","62,092",0,48,0,395122230,395.12223
2536,6/4/2021,CA,"3,687,736","3,687,736",0,"1,047",0,"62,179","62,179",0,87,0,395122230,395.12223
2537,6/5/2021,CA,"3,688,893","3,688,893",0,"1,157",0,"62,242","62,242",0,63,0,395122230,395.12223
2538,6/6/2021,CA,"3,689,994","3,689,994",0,"1,101",0,"62,470","62,470",0,228,0,395122230,395.12223
2539,6/7/2021,CA,"3,690,868","3,690,868",0,874,0,"62,473","62,473",0,3,0,395122230,395.12223
2540,6/8/2021,CA,"3,691,660","3,691,660",0,792,0,"62,479","62,479",0,6,0,395122230,395.12223
2541,6/9/2021,CA,"3,692,506","3,692,506",0,846,0,"62,499","62,499",0,20,0,395122230,395.12223
2542,6/10/2021,CA,"3,693,362","3,693,362",0,856,0,"62,538","62,538",0,39,0,395122230,395.12223
2543,6/11/2021,CA,"3,694,498","3,694,498",0,"1,136",0,"62,593","62,593",0,55,0,395122230,395.12223
2544,6/12/2021,CA,"3,695,530","3,695,530",0,"1,032",0,"62,508","62,508",0,-85,0,395122230,395.12223
2545,6/13/2021,CA,"3,696,472","3,696,472",0,942,0,"62,512","62,512",0,4,0,395122230,395.12223
2546,6/14/2021,CA,"3,697,299","3,697,299",0,827,0,"62,505","62,505",0,-7,0,395122230,395.12223
2547,6/15/2021,CA,"3,697,927","3,697,927",0,628,0,"62,515","62,515",0,10,0,395122230,395.12223
2548,6/16/2021,CA,"3,698,626","3,698,626",0,699,0,"62,534","62,534",0,19,0,395122230,395.12223
2549,6/17/2021,CA,"3,699,455","3,699,455",0,829,0,"62,565","62,565",0,31,0,395122230,395.12223
2550,6/18/2021,CA,"3,700,750","3,700,750",0,"1,295",0,"62,622","62,622",0,57,0,395122230,395.12223
2551,6/19/2021,CA,"3,701,926","3,701,926",0,"1,176",0,"62,654","62,654",0,32,0,395122230,395.12223
2552,6/20/2021,CA,"3,702,882","3,702,882",0,956,0,"62,689","62,689",0,35,0,395122230,395.12223
2553,6/21/2021,CA,"3,704,005","3,704,005",0,"1,123",0,"62,693","62,693",0,4,0,395122230,395.12223
2554,6/22/2021,CA,"3,704,640","3,704,640",0,635,0,"62,701","62,701",0,8,0,395122230,395.12223
2555,6/23/2021,CA,"3,705,427","3,705,427",0,787,0,"62,741","62,741",0,40,0,395122230,395.12223
2556,6/24/2021,CA,"3,706,846","3,706,846",0,"1,419",0,"62,822","62,822",0,81,0,395122230,395.12223
2557,6/25/2021,CA,"3,708,861","3,708,861",0,"2,015",0,"62,890","62,890",0,68,0,395122230,395.12223
2558,6/26/2021,CA,"3,710,544","3,710,544",0,"1,683",0,"62,945","62,945",0,55,0,395122230,395.12223
2559,6/27/2021,CA,"3,712,795","3,712,795",0,"2,251",0,"62,990","62,990",0,45,0,395122230,395.12223
2560,6/28/2021,CA,"3,714,051","3,714,051",0,"1,256",0,"62,994","62,994",0,4,0,395122230,395.12223
2561,6/29/2021,CA,"3,714,813","3,714,813",0,762,0,"62,999","62,999",0,5,0,395122230,395.12223
2562,6/30/2021,CA,"3,710,454","3,710,454",0,"-4,359",0,"63,023","63,023",0,24,0,395122230,395.12223
2563,7/1/2021,CA,"3,712,152","3,712,152",0,"1,698",0,"63,096","63,096",0,73,0,395122230,395.12223
2564,7/2/2021,CA,"3,713,944","3,713,944",0,"1,792",0,"63,141","63,141",0,45,0,395122230,395.12223
2565,7/3/2021,CA,"3,713,944","3,713,944",0,0,0,"63,141","63,141",0,0,0,395122230,395.12223
2566,7/4/2021,CA,"3,713,944","3,713,944",0,0,0,"63,141","63,141",0,0,0,395122230,395.12223
2567,7/5/2021,CA,"3,713,944","3,713,944",0,0,0,"63,141","63,141",0,0,0,395122230,395.12223
2568,7/6/2021,CA,"3,719,674","3,719,674",0,"5,730",0,"63,238","63,238",0,97,0,395122230,395.12223
2569,7/7/2021,CA,"3,721,006","3,721,006",0,"1,332",0,"63,259","63,259",0,21,0,395122230,395.12223
2570,7/8/2021,CA,"3,878,207","3,722,422","155,785","1,416",0,"63,317","63,317",0,58,0,395122230,395.12223
2571,7/9/2021,CA,"3,880,618","3,724,833","155,785","2,411",0,"63,376","63,376",0,59,0,395122230,395.12223
2572,7/10/2021,CA,"3,880,618","3,724,833","155,785",0,0,"63,376","63,376",0,0,0,395122230,395.12223
2573,7/11/2021,CA,"3,880,618","3,724,833","155,785",0,0,"63,376","63,376",0,0,0,395122230,395.12223
2574,7/12/2021,CA,"3,889,528","3,733,743","155,785","8,910",0,"63,472","63,472",0,96,0,395122230,395.12223
2575,7/13/2021,CA,"3,892,784","3,736,999","155,785","3,256",0,"63,478","63,478",0,6,0,395122230,395.12223
2576,7/14/2021,CA,"3,895,877","3,740,092","155,785","3,093",0,"63,508","63,508",0,30,0,395122230,395.12223
2577,7/15/2021,CA,"3,899,499","3,743,714","155,785","3,622",0,"63,533","63,533",0,25,0,395122230,395.12223
2578,7/16/2021,CA,"3,904,150","3,748,365","155,785","4,651",0,"63,598","63,598",0,65,0,395122230,395.12223
2579,7/17/2021,CA,"3,904,150","3,748,365","155,785",0,0,"63,598","63,598",0,0,0,395122230,395.12223
2580,7/18/2021,CA,"3,904,150","3,748,365","155,785",0,0,"63,598","63,598",0,0,0,395122230,395.12223
2581,7/19/2021,CA,"3,918,247","3,762,462","155,785","14,097",0,"63,649","63,649",0,51,0,395122230,395.12223
2582,7/20/2021,CA,"3,922,970","3,767,185","155,785","4,723",0,"63,653","63,653",0,4,0,395122230,395.12223
2583,7/21/2021,CA,"3,928,255","3,772,470","155,785","5,285",0,"63,664","63,664",0,11,0,395122230,395.12223
2584,7/22/2021,CA,"3,939,217","3,778,047","161,170","10,962","5,385","63,695","63,695",0,31,0,395122230,395.12223
2585,7/23/2021,CA,"3,947,201","3,786,031","161,170","7,984",0,"63,741","63,741",0,46,0,395122230,395.12223
2586,7/24/2021,CA,"3,947,201","3,786,031","161,170",0,0,"63,741","63,741",0,0,0,395122230,395.12223
2587,7/25/2021,CA,"3,947,201","3,786,031","161,170",0,0,"63,741","63,741",0,0,0,395122230,395.12223
2588,7/26/2021,CA,"3,969,141","3,807,971","161,170","21,940",0,"63,806","63,806",0,65,0,395122230,395.12223
2589,7/27/2021,CA,"3,976,872","3,815,702","161,170","7,731",0,"63,811","63,811",0,5,0,395122230,395.12223
2590,7/28/2021,CA,"3,983,721","3,822,551","161,170","6,849",0,"63,849","63,849",0,38,0,395122230,395.12223
2591,7/29/2021,CA,"3,994,499","3,830,008","164,491","10,778","3,321","63,891","63,891",0,42,0,395122230,395.12223
2592,7/30/2021,CA,"4,004,855","3,840,364","164,491","10,356",0,"63,935","63,935",0,44,0,395122230,395.12223
2593,7/31/2021,CA,"4,004,855","3,840,364","164,491",0,0,"63,935","63,935",0,0,0,395122230,395.12223
2594,8/1/2021,CA,"4,004,855","3,840,364","164,491",0,0,"63,935","63,935",0,0,0,395122230,395.12223
2595,8/2/2021,CA,"4,038,262","3,873,771","164,491","33,407",0,"64,085","64,085",0,150,0,395122230,395.12223
2596,8/3/2021,CA,"4,045,580","3,881,089","164,491","7,318",0,"64,096","64,096",0,11,0,395122230,395.12223
2597,8/4/2021,CA,"4,054,132","3,889,641","164,491","8,552",0,"64,150","64,150",0,54,0,395122230,395.12223
2598,8/5/2021,CA,"4,067,174","3,899,158","168,016","13,042","3,525","64,206","64,206",0,56,0,395122230,395.12223
2599,8/6/2021,CA,"4,081,576","3,913,560","168,016","14,402",0,"64,243","64,243",0,37,0,395122230,395.12223
2600,8/7/2021,CA,"4,094,492","3,926,476","168,016","12,916",0,"64,276","64,276",0,33,0,395122230,395.12223
2601,8/8/2021,CA,"4,107,763","3,939,747","168,016","13,271",0,"64,312","64,312",0,36,0,395122230,395.12223
2602,8/9/2021,CA,"4,118,188","3,950,172","168,016","10,425",0,"64,318","64,318",0,6,0,395122230,395.12223
2603,8/10/2021,CA,"4,127,813","3,959,797","168,016","9,625",0,"64,328","64,328",0,10,0,395122230,395.12223
2604,8/11/2021,CA,"4,137,738","3,969,722","168,016","9,925",0,"63,976","63,976",0,-352,0,395122230,395.12223
2605,8/12/2021,CA,"4,148,188","3,980,172","168,016","10,450",0,"64,037","64,037",0,61,0,395122230,395.12223
2606,8/13/2021,CA,"4,162,287","3,994,271","168,016","14,099",0,"64,098","64,098",0,61,0,395122230,395.12223
2607,8/14/2021,CA,"4,176,766","4,008,750","168,016","14,479",0,"64,138","64,138",0,40,0,395122230,395.12223
2608,8/15/2021,CA,"4,190,238","4,022,222","168,016","13,472",0,"64,183","64,183",0,45,0,395122230,395.12223
2609,8/16/2021,CA,"4,201,675","4,033,659","168,016","11,437",0,"64,194","64,194",0,11,0,395122230,395.12223
2610,8/17/2021,CA,"4,211,423","4,043,407","168,016","9,748",0,"64,201","64,201",0,7,0,395122230,395.12223
2611,8/18/2021,CA,"4,225,740","4,057,724","168,016","14,317",0,"64,291","64,291",0,90,0,395122230,395.12223
2612,8/19/2021,CA,"4,248,391","4,070,083","178,308","22,651","10,292","64,383","64,383",0,92,0,395122230,395.12223
2613,8/20/2021,CA,"4,263,107","4,084,799","178,308","14,716",0,"64,503","64,503",0,120,0,395122230,395.12223
2614,8/21/2021,CA,"4,276,720","4,098,412","178,308","13,613",0,"64,585","64,585",0,82,0,395122230,395.12223
2615,8/22/2021,CA,"4,291,284","4,112,976","178,308","14,564",0,"64,674","64,674",0,89,0,395122230,395.12223
2616,8/23/2021,CA,"4,301,558","4,123,250","178,308","10,274",0,"64,677","64,677",0,3,0,395122230,395.12223
2617,8/24/2021,CA,"4,311,959","4,133,651","178,308","10,401",0,"64,694","64,694",0,17,0,395122230,395.12223
2618,8/25/2021,CA,"4,323,858","4,145,550","178,308","11,899",0,"64,802","64,802",0,108,0,395122230,395.12223
2619,8/26/2021,CA,"4,341,233","4,157,319","183,914","17,375","5,606","64,931","64,931",0,129,0,395122230,395.12223
2620,8/27/2021,CA,"4,355,018","4,171,104","183,914","13,785",0,"65,033","65,033",0,102,0,395122230,395.12223
2621,8/28/2021,CA,"4,370,175","4,186,261","183,914","15,157",0,"65,139","65,139",0,106,0,395122230,395.12223
2622,8/29/2021,CA,"4,382,003","4,198,089","183,914","11,828",0,"65,243","65,243",0,104,0,395122230,395.12223
2623,8/30/2021,CA,"4,396,971","4,213,057","183,914","14,968",0,"65,271","65,271",0,28,0,395122230,395.12223
2624,8/31/2021,CA,"4,406,577","4,222,663","183,914","9,606",0,"65,287","65,287",0,16,0,395122230,395.12223
2625,9/1/2021,CA,"4,429,964","4,246,050","183,914","23,387",0,"65,430","65,430",0,143,0,395122230,395.12223
2626,9/2/2021,CA,"4,445,303","4,256,244","189,059","15,339","5,145","65,585","65,585",0,155,0,395122230,395.12223
2627,9/3/2021,CA,"4,457,045","4,267,986","189,059","11,742",0,"65,704","65,704",0,119,0,395122230,395.12223
2628,9/4/2021,CA,"4,466,363","4,277,304","189,059","9,318",0,"65,807","65,807",0,103,0,395122230,395.12223
2629,9/5/2021,CA,"4,480,630","4,291,571","189,059","14,267",0,"65,965","65,965",0,158,0,395122230,395.12223
2630,9/6/2021,CA,"4,489,496","4,300,437","189,059","8,866",0,"65,990","65,990",0,25,0,395122230,395.12223
2631,9/7/2021,CA,"4,497,019","4,307,960","189,059","7,523",0,"66,030","66,030",0,40,0,395122230,395.12223
2632,9/8/2021,CA,"4,504,293","4,315,234","189,059","7,274",0,"66,056","66,056",0,26,0,395122230,395.12223
2633,9/9/2021,CA,"4,515,931","4,322,361","193,570","11,638","4,511","66,257","66,257",0,201,0,395122230,395.12223
2634,9/10/2021,CA,"4,525,175","4,331,605","193,570","9,244",0,"66,422","66,422",0,165,0,395122230,395.12223
2635,9/11/2021,CA,"4,538,638","4,345,068","193,570","13,463",0,"66,625","66,625",0,203,0,395122230,395.12223
2636,9/12/2021,CA,"4,547,683","4,354,113","193,570","9,045",0,"66,701","66,701",0,76,0,395122230,395.12223
2637,9/13/2021,CA,"4,554,525","4,360,955","193,570","6,842",0,"66,716","66,716",0,15,0,395122230,395.12223
2638,9/14/2021,CA,"4,566,376","4,372,806","193,570","11,851",0,"66,813","66,813",0,97,0,395122230,395.12223
2639,9/15/2021,CA,"4,574,136","4,380,566","193,570","7,760",0,"67,001","67,001",0,188,0,395122230,395.12223
2640,9/16/2021,CA,"4,588,021","4,387,926","200,095","13,885","6,525","67,187","67,187",0,186,0,395122230,395.12223
2641,9/17/2021,CA,"4,597,564","4,397,469","200,095","9,543",0,"67,358","67,358",0,171,0,395122230,395.12223
2642,9/18/2021,CA,"4,606,949","4,406,854","200,095","9,385",0,"67,483","67,483",0,125,0,395122230,395.12223
2643,9/19/2021,CA,"4,615,987","4,415,892","200,095","9,038",0,"67,608","67,608",0,125,0,395122230,395.12223
2644,9/20/2021,CA,"4,622,180","4,422,085","200,095","6,193",0,"67,612","67,612",0,4,0,395122230,395.12223
2645,9/21/2021,CA,"4,628,212","4,428,117","200,095","6,032",0,"67,628","67,628",0,16,0,395122230,395.12223
2646,9/22/2021,CA,"4,634,791","4,434,696","200,095","6,579",0,"67,774","67,774",0,146,0,395122230,395.12223
2647,9/23/2021,CA,"4,646,334","4,441,390","204,944","11,543","4,849","67,928","67,928",0,154,0,395122230,395.12223
2648,9/24/2021,CA,"4,653,610","4,448,666","204,944","7,276",0,"68,087","68,087",0,159,0,395122230,395.12223
2649,9/25/2021,CA,"4,653,610","4,448,666","204,944",0,0,"68,087","68,087",0,0,0,395122230,395.12223
2650,9/26/2021,CA,"4,653,610","4,448,666","204,944",0,0,"68,087","68,087",0,0,0,395122230,395.12223
2651,9/27/2021,CA,"4,676,579","4,471,635","204,944","22,969",0,"68,362","68,362",0,275,0,395122230,395.12223
2652,9/28/2021,CA,"4,681,332","4,476,388","204,944","4,753",0,"68,387","68,387",0,25,0,395122230,395.12223
2653,9/29/2021,CA,"4,687,825","4,482,881","204,944","6,493",0,"68,517","68,517",0,130,0,395122230,395.12223
2654,9/30/2021,CA,"4,698,046","4,488,848","209,198","10,221","4,254","68,670","68,670",0,153,0,395122230,395.12223
2655,10/1/2021,CA,"4,705,915","4,496,717","209,198","7,869",0,"68,796","68,796",0,126,0,395122230,395.12223
2656,10/2/2021,CA,"4,705,915","4,496,717","209,198",0,0,"68,796","68,796",0,0,0,395122230,395.12223
2657,10/3/2021,CA,"4,705,915","4,496,717","209,198",0,0,"68,796","68,796",0,0,0,395122230,395.12223
